,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
16,0.9999999999666667,0.3333333333,1.0,0.0,0.0,0.7698763472466407,0.9,0.2528284546256036,0.12,0.21428571428571427,0.25,0.23076923076923075,0.03614457831325301,0.04225352112676056,0.03896103896103896,0.11904761904761904,0.1388888888888889,0.12820512820512822,0.0
17,0.8333333332916666,0.9999999999666667,0.75,0.2222222219753086,0.5,0.8703596262920901,0.75,0.6238193333268289,0.44,0.48148148148148145,0.4588235294117647,0.4698795180722891,0.25,0.23809523809523808,0.24390243902439024,0.30864197530864196,0.29411764705882354,0.3012048192771084,0.0
18,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.8148083702537637,0.5,0.48014228499428535,0.0,0.16901408450704225,0.5217391304347826,0.2553191489361702,0.1,0.3181818181818182,0.15217391304347827,0.15492957746478872,0.4782608695652174,0.23404255319148937,0.0
19,0.5833333333041666,0.3333333333,1.0,0.0,0.0,0.8199102741946313,1.0,0.2542731570152564,0.33,0.18604651162790697,0.36363636363636365,0.24615384615384617,0.09523809523809523,0.19047619047619047,0.12698412698412698,0.16279069767441862,0.3181818181818182,0.2153846153846154,0.18718716632432567
20,0.49999999995,0.99999999995,1.0,0.08333333326388888,0.0,0.840757938429211,1.0,0.48489556346706264,1.0,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.45054945054945056,0.5466666666666666,0.4939759036144578,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.0
21,0.9999999999666667,0.9999999999666667,1.0,0.29999999969999996,0.0,0.8247061407087557,0.75,0.0,0.0,0.28865979381443296,0.4307692307692308,0.345679012345679,0.15625,0.234375,0.1875,0.23711340206185566,0.35384615384615387,0.28395061728395066,0.01138286330681933
22,0.9999999999,0.49999999995,1.0,0.2857142853061225,0.25,0.7872922680096142,0.5,0.0,0.0,0.37254901960784315,0.21839080459770116,0.2753623188405797,0.18,0.10465116279069768,0.1323529411764706,0.21568627450980393,0.12643678160919541,0.15942028985507248,0.0
23,0.9999999999,0.9999999999,0.6666666666666666,0.1111111109876543,0.9090909090909091,0.732002586535404,1.0,0.3876623670122837,0.1,0.21333333333333335,0.26229508196721313,0.23529411764705885,0.053691275167785234,0.06611570247933884,0.059259259259259255,0.13333333333333333,0.16393442622950818,0.14705882352941174,6.939843277158474e-05
24,0.9999999999666667,0.9999999999666667,1.0,0.0,0.8888888888888888,0.7930889385297502,1.0,0.36004204774705334,0.12,0.24786324786324787,0.453125,0.32044198895027626,0.1206896551724138,0.2222222222222222,0.1564245810055866,0.17094017094017094,0.3125,0.22099447513812157,0.0
25,0.9999999999666667,0.0,0.0,0.0,0.0,0.7364359982735966,1.0,0.48143997525353416,0.18,0.15384615384615385,0.8888888888888888,0.2622950819672132,0.0784313725490196,0.5,0.13559322033898305,0.15384615384615385,0.8888888888888888,0.2622950819672132,0.5623413251903491
26,0.99999999995,0.9999999999666667,1.0,0.49999999875,0.0,0.8552931139620346,0.0,0.37433596356036586,0.29,0.2222222222222222,0.2727272727272727,0.24489795918367346,0.11538461538461539,0.14285714285714285,0.12765957446808512,0.2222222222222222,0.2727272727272727,0.24489795918367346,0.3086194627209984
27,0.9999999999666667,0.5833333333041666,0.0,0.12499999984374999,0.1111111111111111,0.7351258592967771,0.6666666666666666,0.20685804766667246,0.25,0.1702127659574468,0.35555555555555557,0.2302158273381295,0.07526881720430108,0.1590909090909091,0.1021897810218978,0.14893617021276595,0.3111111111111111,0.2014388489208633,0.0
28,0.8333333332916666,0.0,0.0,0.0,0.0,0.615694316192678,0.8,0.5084123160982762,0.0,0.04081632653061224,0.15384615384615385,0.06451612903225806,0.020833333333333332,0.08333333333333333,0.03333333333333333,0.04081632653061224,0.15384615384615385,0.06451612903225806,0.0
29,0.0,0.9999999999666667,0.0,0.16666666638888888,0.0,0.694882560837767,0.5,0.0,0.25,0.13043478260869565,0.1956521739130435,0.1565217391304348,0.0,0.0,0.0,0.10144927536231885,0.15217391304347827,0.12173913043478261,0.0
