,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
10,0.0,0.3333333333,0.0,0.0,0.0,0.7900698969285949,1.0,0.0,0.22,0.11,0.4230769230769231,0.1746031746031746,0.020202020202020204,0.08,0.03225806451612903,0.07,0.2692307692307692,0.1111111111111111,0.0
11,0.9999999999666667,0.9999999999666667,0.5,0.666666666111111,0.0,0.9726482838294608,1.0,0.7003608060065378,1.0,0.7796610169491526,0.9787234042553191,0.8679245283018868,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.7457627118644068,0.9361702127659575,0.8301886792452831,0.0
12,0.9999999999666667,0.9999999999666667,1.0,0.16666666638888888,0.0,0.9799404848247635,1.0,0.32885390502649586,0.89,0.8863636363636364,0.75,0.8125000000000001,0.7906976744186046,0.6666666666666666,0.7234042553191489,0.8863636363636364,0.75,0.8125000000000001,0.030941830482760235
13,0.99999999995,0.99999999995,1.0,0.09090909082644627,0.125,0.9705149522044608,1.0,0.288236477365016,1.0,0.625,0.75,0.6818181818181818,0.5070422535211268,0.6101694915254238,0.553846153846154,0.625,0.75,0.6818181818181818,0.013903060638709325
14,0.9999999999666667,0.9999999999666667,1.0,0.24999999968749997,0.0,0.9278252684832544,0.875,0.0,1.0,0.49382716049382713,0.6451612903225806,0.5594405594405595,0.25,0.32786885245901637,0.28368794326241137,0.2839506172839506,0.3709677419354839,0.32167832167832167,0.01138286330681933
15,0.9999999999666667,0.9999999999666667,0.5,0.0,0.0,0.8332704469373031,1.0,0.32553821609100575,0.0,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.2,0.125,0.15384615384615385,0.2777777777777778,0.17543859649122806,0.2150537634408602,0.018767168855425027
16,0.8333333332916666,0.8333333332916666,0.5,0.4117647056401384,0.0,0.9372700789309416,1.0,0.40822812756187865,0.91,0.6375,0.7083333333333334,0.6710526315789473,0.4430379746835443,0.49295774647887325,0.4666666666666667,0.575,0.6388888888888888,0.6052631578947367,0.0
17,0.99999999995,0.99999999995,1.0,0.2222222219753086,0.0,0.9679332546949325,1.0,0.6305929053733711,1.0,0.813953488372093,0.8235294117647058,0.8187134502923977,0.7176470588235294,0.7261904761904762,0.7218934911242604,0.7209302325581395,0.7294117647058823,0.7251461988304093,0.0
18,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.8239337314787061,0.75,0.4410900802041036,0.0,0.23333333333333334,0.6086956521739131,0.3373493975903614,0.13559322033898305,0.36363636363636365,0.19753086419753088,0.21666666666666667,0.5652173913043478,0.3132530120481928,0.0
19,0.5833333333041666,0.0,0.0,0.0,0.0,0.8115172272316512,0.8947368421052632,0.212941795726268,0.45,0.045454545454545456,0.4090909090909091,0.08181818181818182,0.02030456852791878,0.19047619047619047,0.03669724770642201,0.045454545454545456,0.4090909090909091,0.08181818181818182,0.18718716632432567
20,0.9999999999,0.3333333333,0.0,0.09090909082644627,0.0,0.6338604456795337,1.0,0.0,0.0,0.2127659574468085,0.13157894736842105,0.16260162601626016,0.06521739130434782,0.04,0.049586776859504134,0.1276595744680851,0.07894736842105263,0.09756097560975609,0.0
21,0.99999999995,0.9999999999666667,1.0,0.3999999996,0.0,0.9484988332387032,1.0,0.35417769582630837,1.0,0.8974358974358975,0.5384615384615384,0.673076923076923,0.7105263157894737,0.421875,0.5294117647058824,0.8461538461538461,0.5076923076923077,0.6346153846153845,0.01138286330681933
22,0.9999999999,0.99999999995,1.0,0.14285714265306124,0.2857142857142857,0.814264113591219,0.7142857142857143,0.0,0.0,0.22580645161290322,0.2413793103448276,0.23333333333333334,0.07608695652173914,0.08139534883720931,0.07865168539325844,0.15053763440860216,0.16091954022988506,0.15555555555555556,0.0
23,0.9999999999,0.9999999999,0.6666666666666666,0.1111111109876543,0.36363636363636365,0.7300597616566027,1.0,0.3876623670122837,0.18,0.21333333333333335,0.26229508196721313,0.23529411764705885,0.053691275167785234,0.06611570247933884,0.059259259259259255,0.13333333333333333,0.16393442622950818,0.14705882352941174,6.939843277158474e-05
24,0.9999999999666667,0.9999999999666667,1.0,0.08333333326388888,0.875,0.8155967539717377,1.0,0.2992228268087164,0.0,0.25510204081632654,0.390625,0.308641975308642,0.13402061855670103,0.20634920634920634,0.16249999999999998,0.16326530612244897,0.25,0.19753086419753088,0.0
25,0.99999999995,0.9999999999666667,1.0,0.0,1.0,0.8036719304227133,0.75,0.29217608959878166,0.0,0.1320754716981132,0.7777777777777778,0.22580645161290322,0.09615384615384616,0.625,0.16666666666666669,0.1320754716981132,0.7777777777777778,0.22580645161290322,0.5623413251903491
26,0.9999999999666667,0.9999999999666667,1.0,0.49999999875,0.0,0.9973265494931007,0.5,0.3394450253866494,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3086194627209984
27,0.9999999999666667,0.99999999995,0.3333333333333333,0.0,0.9285714285714286,0.7823808133934109,1.0,0.17173802991158407,0.0,0.1702127659574468,0.35555555555555557,0.2302158273381295,0.0967741935483871,0.20454545454545456,0.13138686131386862,0.1702127659574468,0.35555555555555557,0.2302158273381295,0.0
28,0.9999999999666667,0.99999999995,1.0,0.4999999975,0.0,0.7469859595973241,0.3333333333333333,0.18149185487619027,0.5,0.2903225806451613,0.6923076923076923,0.4090909090909091,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.2903225806451613,0.6923076923076923,0.4090909090909091,0.0
29,0.9999999999666667,0.99999999995,1.0,0.0,0.3333333333333333,0.8295440400366227,1.0,0.4415735338431997,0.8,0.5657894736842105,0.9347826086956522,0.7049180327868853,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5526315789473685,0.9130434782608695,0.6885245901639344,0.0
