,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
10,0.499999999975,0.999999999975,1.0,0.0,0.5,0.9126540379703945,1.0,0.3432853391532864,0.67,0.5,0.8461538461538461,0.6285714285714286,0.3488372093023256,0.6,0.4411764705882353,0.38636363636363635,0.6538461538461539,0.48571428571428565,0.0
11,0.8333333333055556,0.8333333333055556,0.0,0.0,0.0,0.9726482838294608,1.0,0.5456384205880003,1.0,0.7796610169491526,0.9787234042553191,0.8679245283018868,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.7457627118644068,0.9361702127659575,0.8301886792452831,0.0
12,0.7499999999625,0.999999999975,0.2,0.0,0.0,0.9799404848247635,0.75,0.32885390502649586,0.89,0.8863636363636364,0.75,0.8125000000000001,0.7906976744186046,0.6666666666666666,0.7234042553191489,0.8863636363636364,0.75,0.8125000000000001,0.030941830482760235
13,0.99999999999,0.9626543209769582,1.0,0.09090909082644627,0.1111111111111111,0.924236198705138,1.0,0.288236477365016,0.78,0.4823529411764706,0.6833333333333333,0.5655172413793104,0.35714285714285715,0.5084745762711864,0.4195804195804196,0.4470588235294118,0.6333333333333333,0.5241379310344828,0.013903060638709325
14,0.9761904761742063,0.9761904761742063,1.0,0.12499999984374999,0.0,0.9232242676890822,1.0,0.0,1.0,0.5263157894736842,0.6451612903225806,0.5797101449275363,0.26666666666666666,0.32786885245901637,0.2941176470588235,0.3157894736842105,0.3870967741935484,0.34782608695652173,0.01138286330681933
15,0.91666666664375,0.9999999999833333,0.5,0.4285714279591837,0.0,0.8723923499843096,1.0,0.3387658409407616,0.86,0.8076923076923077,0.3684210526315789,0.5060240963855421,0.64,0.2857142857142857,0.3950617283950617,0.5769230769230769,0.2631578947368421,0.3614457831325302,0.018767168855425027
16,0.8124999999796875,0.8124999999796875,1.0,0.0,0.1111111111111111,0.9048641842588527,1.0,0.43639246128226494,0.94,0.6923076923076923,0.625,0.6569343065693432,0.453125,0.4084507042253521,0.42962962962962964,0.6307692307692307,0.5694444444444444,0.5985401459854014,0.0
17,0.8835317460207017,0.3555555555437037,1.0,0.1111111109876543,0.0,0.89246332873285,0.5,0.7292049289681811,0.25,0.5119047619047619,0.5058823529411764,0.5088757396449703,0.3132530120481928,0.30952380952380953,0.31137724550898205,0.32142857142857145,0.3176470588235294,0.31952662721893493,0.0
18,0.841225749549736,0.8106150793549466,1.0,0.0,0.0,0.9507262737948925,0.3333333333333333,0.42242367887478305,1.0,0.5333333333333333,0.6956521739130435,0.6037735849056605,0.3793103448275862,0.5,0.4313725490196078,0.4666666666666667,0.6086956521739131,0.5283018867924527,0.0
19,0.37301587300343914,0.49999999995,1.0,0.7999999984,0.5,0.7595206064585178,1.0,0.20020735005436627,0.0,0.08653846153846154,0.4090909090909091,0.14285714285714288,0.038834951456310676,0.19047619047619047,0.06451612903225806,0.08653846153846154,0.4090909090909091,0.14285714285714288,0.18718716632432567
20,0.5694444444254629,0.6666666666444444,0.0,0.09090909082644627,0.0,0.6318868246556515,0.6,0.0,0.0,0.26666666666666666,0.21052631578947367,0.23529411764705882,0.1016949152542373,0.08,0.08955223880597014,0.11666666666666667,0.09210526315789473,0.10294117647058823,0.0
21,0.3499999999825,0.5947278911479664,1.0,0.3999999996,0.0,0.9484988332387032,1.0,0.35417769582630837,1.0,0.8974358974358975,0.5384615384615384,0.673076923076923,0.7105263157894737,0.421875,0.5294117647058824,0.8461538461538461,0.5076923076923077,0.6346153846153845,0.01138286330681933
22,0.249999999975,0.4166666666458333,0.2,0.14285714265306124,0.0,0.8934761871467124,1.0,0.42570112138249977,0.44,0.8518518518518519,0.26436781609195403,0.40350877192982454,0.7692307692307693,0.23255813953488372,0.3571428571428571,0.8518518518518519,0.26436781609195403,0.40350877192982454,0.0
23,0.99999999998,0.99999999998,0.3333333333333333,0.2222222219753086,0.42857142857142855,0.9472433270966054,0.8571428571428571,0.2931541141882041,0.59,0.7171717171717171,0.5819672131147541,0.6425339366515838,0.5714285714285714,0.4628099173553719,0.5114155251141552,0.6363636363636364,0.5163934426229508,0.5701357466063348,6.939843277158474e-05
24,0.99999999999,0.99999999999,1.0,0.9999999991666666,0.5,0.8446936158294854,0.6,0.375287175164645,0.0,0.22556390977443608,0.46875,0.30456852791878175,0.14393939393939395,0.30158730158730157,0.19487179487179487,0.15789473684210525,0.328125,0.21319796954314718,0.0
25,0.8374999999860416,0.4888888888725926,1.0,0.999999995,0.18181818181818182,0.8308247026349964,0.5454545454545454,0.37141366207431875,0.0,0.08163265306122448,0.8888888888888888,0.14953271028037382,0.05154639175257732,0.625,0.09523809523809522,0.08163265306122448,0.8888888888888888,0.14953271028037382,0.5623413251903491
26,0.9999999999666667,0.999999999975,1.0,0.7499999981250001,0.0,0.9724671015260691,0.6666666666666666,0.3204279593661447,0.75,0.55,0.5,0.5238095238095238,0.3684210526315789,0.3333333333333333,0.35,0.55,0.5,0.5238095238095238,0.3086194627209984
27,0.6663265306027258,0.4571428571314286,0.25,0.12499999984374999,0.7142857142857143,0.7598149878061358,0.5714285714285714,0.2801149458914421,0.46,0.15384615384615385,0.3111111111111111,0.2058823529411765,0.07777777777777778,0.1590909090909091,0.1044776119402985,0.14285714285714285,0.28888888888888886,0.19117647058823528,0.0
28,0.4761904761746032,0.699999999965,1.0,0.0,0.0,0.6217300949794102,1.0,0.5802007550715128,0.0,0.04878048780487805,0.15384615384615385,0.07407407407407408,0.025,0.08333333333333333,0.03846153846153846,0.04878048780487805,0.15384615384615385,0.07407407407407408,0.0
29,0.32499999998375,0.7345238095115675,0.0,0.0,0.0,0.8461340590667064,1.0,0.4415735338431997,1.0,0.671875,0.9347826086956522,0.7818181818181819,0.5555555555555556,0.7777777777777778,0.6481481481481481,0.65625,0.9130434782608695,0.7636363636363634,0.0
