,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
10,0.5833333333041666,0.5833333333041666,1.0,0.0,1.0,0.909221290331889,1.0,0.3432853391532864,0.67,0.5476190476190477,0.8846153846153846,0.6764705882352942,0.36585365853658536,0.6,0.4545454545454546,0.40476190476190477,0.6538461538461539,0.5,0.0
11,0.5833333333041666,0.5833333333041666,0.5,0.666666666111111,0.0,0.9726482838294608,1.0,0.3909160351694627,1.0,0.7796610169491526,0.9787234042553191,0.8679245283018868,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.7457627118644068,0.9361702127659575,0.8301886792452831,0.0
12,0.9999999999666667,0.9999999999666667,1.0,0.16666666638888888,1.0,0.7708514879028616,1.0,0.29223107123094977,0.0,0.20202020202020202,0.38461538461538464,0.2649006622516556,0.07142857142857142,0.13725490196078433,0.09395973154362415,0.15151515151515152,0.28846153846153844,0.19867549668874174,0.030941830482760235
13,0.9999999999666667,0.9999999999666667,1.0,0.0,0.25,0.9452559975563659,1.0,0.4115002759753634,0.89,0.4891304347826087,0.75,0.5921052631578948,0.37362637362637363,0.576271186440678,0.4533333333333333,0.4782608695652174,0.7333333333333333,0.5789473684210527,0.013903060638709325
14,0.9999999999666667,0.9999999999666667,1.0,0.37499999953124996,0.0,0.9232242676890822,1.0,0.0,0.94,0.5263157894736842,0.6451612903225806,0.5797101449275363,0.26666666666666666,0.32786885245901637,0.2941176470588235,0.3157894736842105,0.3870967741935484,0.34782608695652173,0.01138286330681933
15,0.9999999999666667,0.9999999999666667,0.0,0.14285714265306124,0.0,0.8314779523255802,1.0,0.32553821609100575,0.0,0.4,0.24561403508771928,0.30434782608695654,0.20588235294117646,0.125,0.15555555555555556,0.2571428571428571,0.15789473684210525,0.1956521739130435,0.018767168855425027
16,0.5833333333041666,0.5833333333041666,1.0,0.4117647056401384,0.0,0.9372700789309416,1.0,0.32497772039074413,1.0,0.6375,0.7083333333333334,0.6710526315789473,0.4430379746835443,0.49295774647887325,0.4666666666666667,0.575,0.6388888888888888,0.6052631578947367,0.0
17,0.9999999999666667,0.9999999999666667,1.0,0.6666666659259258,0.0,0.9684304744709544,1.0,0.3865056229778159,1.0,0.813953488372093,0.8235294117647058,0.8187134502923977,0.7176470588235294,0.7261904761904762,0.7218934911242604,0.7093023255813954,0.7176470588235294,0.7134502923976608,0.0
18,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.9507262737948925,0.6666666666666666,0.4410676733036478,1.0,0.5333333333333333,0.6956521739130435,0.6037735849056605,0.3793103448275862,0.5,0.4313725490196078,0.4666666666666667,0.6086956521739131,0.5283018867924527,0.0
19,0.5833333333041666,0.0,0.0,0.0,0.0,0.7787186070197113,1.0,0.2475559470512659,0.0,0.08130081300813008,0.45454545454545453,0.1379310344827586,0.03278688524590164,0.19047619047619047,0.055944055944055944,0.06504065040650407,0.36363636363636365,0.11034482758620691,0.18718716632432567
20,0.9999999999666667,0.8333333332916666,1.0,0.09090909082644627,0.0,0.6745670072878565,1.0,0.0,0.17,0.30357142857142855,0.2236842105263158,0.25757575757575757,0.09090909090909091,0.06666666666666667,0.07692307692307691,0.17857142857142858,0.13157894736842105,0.15151515151515152,0.0
21,0.9999999999666667,0.9999999999666667,1.0,0.3333333330555555,0.0,0.9484988332387032,1.0,0.35417769582630837,1.0,0.8974358974358975,0.5384615384615384,0.673076923076923,0.7105263157894737,0.421875,0.5294117647058824,0.8461538461538461,0.5076923076923077,0.6346153846153845,0.01138286330681933
22,0.99999999995,0.99999999995,1.0,0.4285714279591837,0.3333333333333333,0.7861311243887938,0.6666666666666666,0.0,0.0,0.3541666666666667,0.19540229885057472,0.2518518518518518,0.1702127659574468,0.09302325581395349,0.12030075187969926,0.25,0.13793103448275862,0.17777777777777778,0.0
23,0.9999999999,0.9999999999,0.6666666666666666,0.1111111109876543,1.0,0.732002586535404,1.0,0.3876623670122837,0.11,0.21333333333333335,0.26229508196721313,0.23529411764705885,0.053691275167785234,0.06611570247933884,0.059259259259259255,0.13333333333333333,0.16393442622950818,0.14705882352941174,6.939843277158474e-05
24,0.9999999999666667,0.9999999999666667,1.0,0.08333333326388888,0.6,0.8520948198547067,1.0,0.3645424609268703,0.22,0.22875816993464052,0.546875,0.3225806451612903,0.1513157894736842,0.36507936507936506,0.21395348837209302,0.20915032679738563,0.5,0.29493087557603687,0.0
25,0.9999999999666667,0.9999999999666667,1.0,0.999999995,0.0,0.8675480954044932,0.7777777777777778,0.464362910328211,0.2,0.10975609756097561,1.0,0.1978021978021978,0.06172839506172839,0.625,0.11235955056179774,0.10975609756097561,1.0,0.1978021978021978,0.5623413251903491
26,0.9999999999666667,0.9999999999666667,1.0,0.9999999975,0.0,0.9973265494931007,0.5,0.3394450253866494,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3086194627209984
27,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.9861436248965519,1.0,0.1760061043307406,1.0,0.813953488372093,0.7777777777777778,0.7954545454545455,0.7142857142857143,0.6818181818181818,0.6976744186046512,0.813953488372093,0.7777777777777778,0.7954545454545455,0.0
28,0.9999999999666667,0.8333333332916666,1.0,0.0,0.5,0.7855477150989634,1.0,0.4950019340518889,0.67,0.39285714285714285,0.8461538461538461,0.5365853658536585,0.37037037037037035,0.8333333333333334,0.5128205128205128,0.39285714285714285,0.8461538461538461,0.5365853658536585,0.0
29,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.836028512217815,1.0,0.4415735338431997,1.0,0.5909090909090909,0.8478260869565217,0.6964285714285714,0.46153846153846156,0.6666666666666666,0.5454545454545455,0.5757575757575758,0.8260869565217391,0.6785714285714286,0.0
